Model Name;Page;Key;Parts No.;Parts Name;Destinations;Class;Quantity;Ship Unit;PMN No.
AccurioPress C4080;72;10;A50U836200;Plate  /23;;D;1;5;KOM210411E0
AccurioPress C4080;72;10;56AA40310;MOUNTING PLATE;;D;1;1;KOM210411E0
AccurioPress C4080;72;11;AC57560000;Registration Roller;;C;1;1;
AccurioPress C4080;72;12;9335140071;Solid State Switch;;B;1;1;KOM210411E0
AccurioPress C4080;72;13;56AA40370;ADJUSTING PLATE;;D;1;1;
AccurioPress C4080;72;14;56AA40390E;CAM PLATE;;C;1;1;KOM242197E0
AccurioPress C4080;72;15;A9VE560100;Ground  Plate;;C;1;1;
AccurioPress C4080;72;16;56AA40500;SHAFT HOLDER EARTH PLATE;;C;1;1;
AccurioPress C4080;72;17;56AA40520;EARTH SPRING;;C;1;1;
AccurioPress C4080;72;18;56AA77720E;Paper Feed Reverse Gear /1 16/22T;;C;1;1;
AccurioPress C4080;72;19;56AA77730;PAPER FEED REVERSING GEAR 2 33T;;C;1;1;
AccurioPress C4080;72;20;A795M20311;Clutch;;C;1;1;KOM241554E0
AccurioPress C4080;72;21;65AA40010;Regulating Plate;;D;1;1;
AccurioPress C4080;72;22;A00J663200;Bushing;;B;3;1;
AccurioPress C4080;72;23;A03U812800;Slide Shaft Holder;;B;1;5;
AccurioPress C4080;72;24;A50U560902;Drive Side plate /1;;D;1;1;KOM251081E0
AccurioPress C4080;72;25;A50U561200;Drive  Side plate  /Assy;;D;1;1;
AccurioPress C4080;72;26;A50U562400;Input  Shaft;;D;1;1;
AccurioPress C4080;72;27;A50U564500;Paper feed  Coupling;;B;1;1;
AccurioPress C4080;72;28;A50U565100;Pressing  Spring;;D;1;5;
AccurioPress C4080;72;29;AC57N14200;Paper Feed Harness;;D;1;1;KOM210411E0
AccurioPress C4080;72;29;A50UN14201;Paperfeed  Wiring  /1;;D;1;1;KOM210411E0
AccurioPress C4080;72;30;A85C635401;Adjusting  Plate;;D;1;1;
AccurioPress C4080;72;31;56AA40171;PAPER FEED DETECTING ACTUATOR;;C;1;1;KOM210411E0
AccurioPress C4080;72;32;56AA40190;PRESSING SPRING;;C;1;1;KOM210411E0
AccurioPress C4080;72;a;V121030603;Screw;;V;;100;
AccurioPress C4080;72;b;V127030604;Screw;;V;;100;
AccurioPress C4080;72;c;V153030803;Screw;;V;;100;
AccurioPress C4080;72;d;V217030003;E-ring;;V;;100;
AccurioPress C4080;72;e;V217040003;E-ring;;V;;100;
AccurioPress C4080;72;f;V217060003;E-ring;;V;;100;
AccurioPress C4080;72;g;V234301250;Pin;;B;;100;
AccurioPress C4080;72;h;V234301450;Pin;;V;;100;
AccurioPress C4080;72;k;V570010050;Locking Edge Saddle;;D;;5;
AccurioPress C4080;72;m;V570010056;Locking Edge Saddle;;D;;5;KOM251081E0
AccurioPress C4080;72;n;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;72;p;V125030803;Screw;;V;;100;
AccurioPress C4080;72;q;V500020077;wabe Clamp;;D;;5;KOM251081E0
AccurioPress C4080;73;1;059076510;PULLEY 1 15T;;C;2;1;
AccurioPress C4080;73;2;25AA40100;Feeding Roller /B;;B;1;1;
AccurioPress C4080;73;3;25SA40960;DOUBLE FEED PREVENTION RUBBER;;A;1;10;
AccurioPress C4080;73;4;55FA40320;COUPLING;;C;1;1;
AccurioPress C4080;73;5;55VA42120;Shaft Stopper;;C;1;1;
AccurioPress C4080;73;6;56AA17510;Pin /B;;C;2;1;
AccurioPress C4080;73;7;56AA17760;COLLAR;;C;2;1;
AccurioPress C4080;73;8;56AA40070;Paper feed Swing Plate;;D;1;1;
AccurioPress C4080;73;9;56AA40300;PAPER QUANTITY ACTUATOR;;C;1;1;
AccurioPress C4080;73;10;56AA40380;PAPER FEED REGULATING BLOCK;;B;1;1;
AccurioPress C4080;73;11;56AA40490;Shaft Stopper /4;;C;4;1;
AccurioPress C4080;73;12;56AA77590;PAPER FEED ROCKING BELT 111L;;C;1;1;
AccurioPress C4080;73;13;A795M20311;Clutch;;C;1;1;KOM241554E0
AccurioPress C4080;73;14;65AA40080E;Paper feed Auxiliary Plate;;D;1;1;
AccurioPress C4080;73;15;65GE97400;GUIDE LABEL /1;;C;1;1;KOM241730E0
AccurioPress C4080;73;16;A00J663200;Bushing;;B;6;1;
AccurioPress C4080;73;17;A03U560500;Regulating  Plate  /Rear;;C;1;1;
AccurioPress C4080;73;18;A03U812800;Slide Shaft Holder;;B;2;5;
AccurioPress C4080;73;19;A1DUR71J00;Paper Feed Oscillate Roller;;B;1;1;
AccurioPress C4080;73;20;A1DUR75200;Paper Feed Feeding Shaft Assy;;D;1;1;
AccurioPress C4080;73;21;A85C635200;Swing  Shaft;;D;1;1;
AccurioPress C4080;73;22;AC57635300;Drive Shaft;;D;1;1;
AccurioPress C4080;73;23;A93E365001;Label  /A;;D;1;5;KOM241730E0
AccurioPress C4080;73;a;V118030603;Screw;;V;;100;
AccurioPress C4080;73;b;V121030603;Screw;;V;;100;
AccurioPress C4080;73;c;V217040003;E-ring;;V;;100;
AccurioPress C4080;73;d;V217060003;E-ring;;V;;100;
AccurioPress C4080;74;1;12QV40650;Spacer;;B;2;1;
AccurioPress C4080;74;2;40AA32320;Toner Supply Spacer;;C;6;10;
AccurioPress C4080;74;3;A00V240600;Ball Bearing;;B;10;1;
AccurioPress C4080;74;4;A7PUM11100;brushless Motor /30;;C;2;1;
AccurioPress C4080;74;5;A50U252100;Paper feed  Gear  /1 46T;;C;3;1;
AccurioPress C4080;74;6;A50U252300;Paper feed  Gear  /3 45T;;C;2;1;
AccurioPress C4080;74;7;A50U252400;Paper feed  Gear  /4 74T;;C;2;1;
AccurioPress C4080;74;8;A50U252500;Paper feed  Gear  /5 47/60T;;C;2;1;
AccurioPress C4080;74;9;A50U252600;Paper feed  Gear  /6 29T;;C;2;1;
AccurioPress C4080;74;10;A50U252700;Paper feed  Gear  /2 35/41T;;C;2;1;
AccurioPress C4080;74;11;A50U252800;Stopper  Roll;;D;1;5;
AccurioPress C4080;74;12;AC57R71000;Paper Feed Drive ASSY;;S;1;1;
AccurioPress C4080;74;a;V121030403;Screw;;V;;100;
AccurioPress C4080;74;b;V127030604;Screw;;V;;100;
AccurioPress C4080;74;c;V217040003;E-ring;;V;;100;
AccurioPress C4080;74;d;V217060003;E-ring;;V;;100;
AccurioPress C4080;74;e;V234301850;Pin;;V;;100;
AccurioPress C4080;74;f;V500020100;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;75;1;A9VE625800;Roll;;C;2;1;
AccurioPress C4080;75;2;65AA47360;CASSETTE LOCKING SHAFT;;D;2;1;
AccurioPress C4080;75;3;65AA47370;FULCRUM PLATE;;D;2;1;
AccurioPress C4080;75;4;65AA47390;GUIDE SPRING;;C;2;1;
AccurioPress C4080;75;5;65AA47710;LOCKING PLATE;;D;2;1;
AccurioPress C4080;75;6;65AA47970;SPACER;;C;2;1;
AccurioPress C4080;75;7;A2X0M12101;Brush motor;;B;2;1;
AccurioPress C4080;75;8;A50U629100;Mounting  Plate;;D;2;1;
AccurioPress C4080;75;9;A50U109300;Support  Shaft;;D;2;1;
AccurioPress C4080;75;10;A50U112901;Mounting  Tray;;D;2;1;
AccurioPress C4080;75;a;V118032003;screw;;V;;100;
AccurioPress C4080;75;b;V127030604;Screw;;V;;100;
AccurioPress C4080;75;c;V146040804;Screw;;V;;100;
AccurioPress C4080;75;d;V217060003;E-ring;;V;;100;
AccurioPress C4080;75;e;V217080003;Ring;;V;;100;
AccurioPress C4080;76;1;4470402401;Stopper;;D;2;5;
AccurioPress C4080;76;2;12QV40650;Spacer;;B;2;1;
AccurioPress C4080;76;3;65AA15210;Coupling Pin;;D;1;5;
AccurioPress C4080;76;4;A03U259600;Idling Gear 46/132T;;C;1;1;
AccurioPress C4080;76;5;A03U259900;DRIVE GEAR 92T;;C;1;1;
AccurioPress C4080;76;6;A1RF214100;Set  Washer  /1;;D;3;5;
AccurioPress C4080;76;7;A50U210600;Pressing Spring;;D;1;5;
AccurioPress C4080;76;8;A50U212100;Slide  Part;;D;1;5;KOM221018E1
AccurioPress C4080;76;9;A50U212600;Ball Bearing /15;;C;2;1;
AccurioPress C4080;76;10;A50UF21100;Drum Drive Fly Wheel / Y M C;;D;1;1;
AccurioPress C4080;76;11;A50UR71K00;Encoder / YMC;;D;1;1;
AccurioPress C4080;76;12;A50UR72X01;Drum Ground Assy;;D;1;1;
AccurioPress C4080;76;13;A85CM10200;DC   Brushless motor   /20;;C;1;1;
AccurioPress C4080;76;14;A85CM55600;Photo   Sensor;;I;2;1;
AccurioPress C4080;76;15;A85CN19000;Drive   Wiring   /1;;D;1;1;
AccurioPress C4080;76;16;A85CR70C22;Drum Drive Assy;;S;1;1;KOM201715E0
AccurioPress C4080;76;a;V116040803;Screw;;V;;100;
AccurioPress C4080;76;b;V118030403;Screw;;V;;100;
AccurioPress C4080;76;c;V118030603;Screw;;V;;100;
AccurioPress C4080;76;d;V127030604;Screw;;V;;100;
AccurioPress C4080;76;e;V127040603;Screw;;V;;100;
AccurioPress C4080;76;f;V127040803;Screw;;V;;100;
AccurioPress C4080;76;g;V185041003;Screw;;V;;10;
AccurioPress C4080;76;h;V217020003;E Ring;;V;;100;
AccurioPress C4080;76;k;V234302550;Pin;;V;;100;
AccurioPress C4080;76;m;V500010082;Locking Wire Saddle;;D;;5;
AccurioPress C4080;76;n;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;76;p;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;76;q;V500020103;Reuse mini joint;;V;;5;
AccurioPress C4080;76;r;V570010059;Wing Edge Saddle;;D;;5;
AccurioPress C4080;76;s;V570010063;Locking Edge Saddle;;D;;5;
AccurioPress C4080;76;t;V223150017;C-ring;;V;;100;
AccurioPress C4080;77;1;4470402401;Stopper;;D;2;5;
AccurioPress C4080;77;2;12QV40650;Spacer;;B;2;1;
AccurioPress C4080;77;3;65AA15210;Coupling Pin;;D;1;5;
AccurioPress C4080;77;4;A03U259600;Idling Gear 46/132T;;C;1;1;
AccurioPress C4080;77;5;A03U259900;DRIVE GEAR 92T;;C;1;1;
AccurioPress C4080;77;6;A1RF214100;Set  Washer  /1;;D;3;5;
AccurioPress C4080;77;7;A50U210600;Pressing Spring;;D;1;5;
AccurioPress C4080;77;8;A50U212100;Slide  Part;;D;1;5;KOM221018E1
AccurioPress C4080;77;9;A50U212600;Ball Bearing /15;;C;2;1;
AccurioPress C4080;77;10;A50UF21100;Drum Drive Fly Wheel / Y M C;;D;1;1;
AccurioPress C4080;77;11;A50UR71K00;Encoder / YMC;;D;1;1;
AccurioPress C4080;77;12;A50UR72X01;Drum Ground Assy;;D;1;1;
AccurioPress C4080;77;13;A85CM10200;DC   Brushless motor   /20;;C;1;1;
AccurioPress C4080;77;14;A85CM55600;Photo   Sensor;;I;2;1;
AccurioPress C4080;77;a;V116040803;Screw;;V;;100;
AccurioPress C4080;77;b;V118030403;Screw;;V;;100;
AccurioPress C4080;77;c;V118030603;Screw;;V;;100;
AccurioPress C4080;77;d;V127030604;Screw;;V;;100;
AccurioPress C4080;77;e;V185041003;Screw;;V;;10;
AccurioPress C4080;77;f;V217020003;E Ring;;V;;100;
AccurioPress C4080;77;g;V223150017;C-ring;;V;;100;
AccurioPress C4080;77;h;V234302550;Pin;;V;;100;
AccurioPress C4080;77;k;V500020103;Reuse mini joint;;V;;5;
AccurioPress C4080;77;m;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;78;1;4470402401;Stopper;;D;2;5;
AccurioPress C4080;78;2;12QV40650;Spacer;;B;2;1;
AccurioPress C4080;78;3;65AA15210;Coupling Pin;;D;1;5;
AccurioPress C4080;78;4;A03U259600;Idling Gear 46/132T;;C;1;1;
AccurioPress C4080;78;5;A03U259900;DRIVE GEAR 92T;;C;1;1;
AccurioPress C4080;78;6;A1RF214100;Set  Washer  /1;;D;3;5;
AccurioPress C4080;78;7;A50U210600;Pressing Spring;;D;1;5;
AccurioPress C4080;78;8;A50U212100;Slide  Part;;D;1;5;KOM221018E1
AccurioPress C4080;78;9;A50U212600;Ball Bearing /15;;C;2;1;
AccurioPress C4080;78;10;A50UF21100;Drum Drive Fly Wheel / Y M C;;D;1;1;
AccurioPress C4080;78;11;A50UR71K00;Encoder / YMC;;D;1;1;
AccurioPress C4080;78;12;A50UR72X01;Drum Ground Assy;;D;1;1;
AccurioPress C4080;78;13;A85CM10200;DC   Brushless motor   /20;;C;1;1;
AccurioPress C4080;78;14;A85CM55600;Photo   Sensor;;I;2;1;
AccurioPress C4080;78;a;V116040803;Screw;;V;;100;
AccurioPress C4080;78;b;V118030403;Screw;;V;;100;
AccurioPress C4080;78;c;V118030603;Screw;;V;;100;
AccurioPress C4080;78;d;V127030604;Screw;;V;;100;
AccurioPress C4080;78;e;V185041003;Screw;;V;;10;
AccurioPress C4080;78;f;V217020003;E Ring;;V;;100;
AccurioPress C4080;78;g;V223150017;C-ring;;V;;100;
AccurioPress C4080;78;h;V234302550;Pin;;V;;100;
AccurioPress C4080;78;k;V500020103;Reuse mini joint;;V;;5;
AccurioPress C4080;78;m;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;79;1;12QV40650;Spacer;;B;2;1;
AccurioPress C4080;79;2;65AA15210;Coupling Pin;;D;1;5;
AccurioPress C4080;79;3;65AA-9091E;Sensor Board Assy;;B;2;1;
AccurioPress C4080;79;4;A03U259600;Idling Gear 46/132T;;C;1;1;
AccurioPress C4080;79;5;A03U259900;DRIVE GEAR 92T;;C;1;1;
AccurioPress C4080;79;6;A1RF214100;Set  Washer  /1;;D;3;5;
AccurioPress C4080;79;7;A50U210600;Pressing Spring;;D;1;5;
AccurioPress C4080;79;8;A50U212100;Slide  Part;;D;1;5;KOM221018E1
AccurioPress C4080;79;9;A50U212600;Ball Bearing /15;;C;2;1;
AccurioPress C4080;79;10;A50UR70Q00;Drum Drive Fly Wheel / K;;D;1;1;
AccurioPress C4080;79;11;A50UR71M00;Encoder / K;;D;1;1;
AccurioPress C4080;79;12;A50UR72X01;Drum Ground Assy;;D;1;1;
AccurioPress C4080;79;13;A85C213100;Drive  Frame  /3;;D;1;5;
AccurioPress C4080;79;14;A85CM10100;DC   Brushless motor;;C;1;1;
AccurioPress C4080;79;15;A85CN19100;Drive   Wiring   /K;;D;1;1;
AccurioPress C4080;79;a;V116040803;Screw;;V;;100;
AccurioPress C4080;79;b;V118030403;Screw;;V;;100;
AccurioPress C4080;79;c;V118030603;Screw;;V;;100;
AccurioPress C4080;79;d;V127030604;Screw;;V;;100;
AccurioPress C4080;79;e;V149020603;screw;;V;;100;
AccurioPress C4080;79;f;V185041003;Screw;;V;;10;
AccurioPress C4080;79;g;V217020003;E Ring;;V;;100;
AccurioPress C4080;79;h;V223150017;C-ring;;V;;100;
AccurioPress C4080;79;k;V500020103;Reuse mini joint;;V;;5;
AccurioPress C4080;79;m;V234302550;Pin;;V;;100;
AccurioPress C4080;80;1;26NA42560;By-Pass Idler Roller;;C;2;1;
AccurioPress C4080;80;2;A03U850101;Slide Bushing;;C;4;5;
AccurioPress C4080;80;3;A1RF701700;Lock  Spring  /Front;;D;1;1;
AccurioPress C4080;80;4;A50U700101;Guide  Plate  Outside;;D;1;1;KOM221185E1
AccurioPress C4080;80;5;A50U700901;Side plate  /1;;D;1;1;
AccurioPress C4080;80;6;A50U701113;Side plate  /2;;D;1;1;KOM220144E0
AccurioPress C4080;80;6;A50U701114;Side plate /2;;D;1;1;KOM220144E0
AccurioPress C4080;80;7;A50U705100;Idler  Shaft;;D;1;1;
AccurioPress C4080;80;8;A50U705200;Open/close  Shaft;;D;1;1;
AccurioPress C4080;80;9;A50U705701;Support  Plate  /3;;D;1;1;
AccurioPress C4080;80;10;A50U706000;Regulating  Plate  /Front;;D;2;5;
AccurioPress C4080;80;11;A50U706900;Detecting  Plate;;D;1;5;
AccurioPress C4080;80;12;A50U707600;Idler  Spring;;D;2;5;
AccurioPress C4080;80;13;A50UF70800;Support Plate / 1 Caulking;;D;2;1;
AccurioPress C4080;80;14;A50UF70900;Connecting Plate Caulking;;D;1;1;
AccurioPress C4080;80;15;A50UR73100;Support Plate /2 Caulking;;D;1;1;KOM221185E1
AccurioPress C4080;80;16;A55C712000;Lock  Claw;;D;2;1;
AccurioPress C4080;80;17;A9VE700200;Conveyance Handle;;D;1;1;
AccurioPress C4080;80;18;A9VE701300;Cover  Door;;D;1;1;
AccurioPress C4080;80;19;AC57R71311;Vertical Conveyance ASSY;;S;1;1;KOM241255E0
AccurioPress C4080;80;20;AC57705300;Support  Plate  /ASSY;;D;1;1;KOM221185E1
AccurioPress C4080;80;a;V112030603;Screw;;V;;100;
AccurioPress C4080;80;b;V118030603;Screw;;V;;100;
AccurioPress C4080;80;c;V121030403;Screw;;V;;100;
AccurioPress C4080;80;d;V127030604;Screw;;V;;100;
AccurioPress C4080;80;e;V127040603;Screw;;V;;100;
AccurioPress C4080;80;f;V158030803;Screw;;V;;100;
AccurioPress C4080;80;g;V217040003;E-ring;;V;;100;
AccurioPress C4080;80;h;V234201850;Pin;;V;;100;
AccurioPress C4080;81;1;4470402401;Stopper;;D;2;5;
AccurioPress C4080;81;2;25AA77730;CONVEYANCE IDLER RIGHT 24T;;C;1;1;
AccurioPress C4080;81;3;55VA20680;SEPARATION POSITIONING SCREW;;C;2;1;
AccurioPress C4080;81;4;55VA42120;Shaft Stopper;;C;1;1;
AccurioPress C4080;81;5;A795M20311;Clutch;;C;1;1;KOM241554E0
AccurioPress C4080;81;6;65AA44200;LOCKING PLATE;;C;2;1;
AccurioPress C4080;81;7;65AA44350;Stopper Roller;;C;1;1;
AccurioPress C4080;81;8;65AA44440;OPEN SHUT SPRING;;C;1;1;
AccurioPress C4080;81;9;A03U812800;Slide Shaft Holder;;B;5;5;
AccurioPress C4080;81;10;A50U700200;Idling  Shaft;;D;1;1;
AccurioPress C4080;81;11;A50U700300;Guide  Plate  /Upper;;D;1;1;
AccurioPress C4080;81;12;A50U700400;Rotation  Plate;;D;1;5;
AccurioPress C4080;81;13;A50U700500;Guide  Plate  /Inside;;D;1;1;
AccurioPress C4080;81;14;A50U700600;Positioning  Spring;;D;1;5;
AccurioPress C4080;81;15;A50U701000;Support  Plate;;D;2;1;KOM220144E0
AccurioPress C4080;81;16;AC57704400;Conveyance Roller /1;;C;1;1;
AccurioPress C4080;81;17;A50U704700;Guide  Plate  /Middle;;D;1;1;
AccurioPress C4080;81;18;A50U704801;Guide  Plate  /2;;D;1;1;
AccurioPress C4080;81;19;A50U704900;Open/shut Plate;;D;1;1;
AccurioPress C4080;81;20;A50U705000;Mounting  Plate  /Rear;;D;1;1;
AccurioPress C4080;81;21;A50U705400;Fixing  Plate  /1;;D;1;1;
AccurioPress C4080;81;22;A50U705500;Detection Actuator;;D;1;1;
AccurioPress C4080;81;23;A50U705600;Support  Shaft;;D;1;1;
AccurioPress C4080;81;24;A50U706800;Cushion;;D;2;5;
AccurioPress C4080;81;25;A50U707003;Lock Plate;;D;1;5;KOM251076E0
AccurioPress C4080;81;26;A50U707300;Guide  Plate;;D;1;1;
AccurioPress C4080;81;27;A50U707400;Pressing  Spring  /1;;D;1;5;
AccurioPress C4080;81;28;A50UM51000;Photointerrupter;;C;1;1;
AccurioPress C4080;81;29;A50UN14400;Conveyance  Wiring  /1;;D;1;1;
AccurioPress C4080;81;30;A85CM55600;Photo   Sensor;;I;1;1;
AccurioPress C4080;81;31;65AA49500;Paper Exit Spacer /1;;C;1;1;
AccurioPress C4080;81;a;V127030604;Screw;;V;;100;
AccurioPress C4080;81;b;V217030003;E-ring;;V;;100;
AccurioPress C4080;81;c;V217060003;E-ring;;V;;100;
AccurioPress C4080;81;d;V500020098;Mini Locking wire saddle;;D;;5;KOM220144E0
AccurioPress C4080;81;e;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;81;f;V570010056;Locking Edge Saddle;;D;;5;
AccurioPress C4080;82;1;56AA40490;Shaft Stopper /4;;C;1;1;
AccurioPress C4080;82;2;A9VE943101;Release Label /1;;D;1;1;KOM242232E0
AccurioPress C4080;82;3;A50U818700;Wiring  Guide  /Front;;D;1;1;
AccurioPress C4080;82;4;A50U818800;Wiring  Guide  /Middle;;D;1;1;
AccurioPress C4080;82;5;A50U818900;Wiring  Guide  /Rear;;D;1;1;
AccurioPress C4080;82;6;A50U819201;Support  Shaft  /Rear;;D;1;1;
AccurioPress C4080;82;7;A50U819302;Support  Plate  /Rear;;D;1;1;
AccurioPress C4080;82;8;A50U832901;Wiring  Cover;;D;8;1;
AccurioPress C4080;82;9;A50U835001;Torsion  Coil spring;;D;1;5;
AccurioPress C4080;82;10;A50U837001;Cover  Part  /1;;D;1;1;KOM251612E1
AccurioPress C4080;82;10;A50U837012;Cover Part /1;;D;1;1;KOM251612E1
AccurioPress C4080;82;11;A50U837101;Cover  Part  /2;;D;1;1;
AccurioPress C4080;82;12;A50U837300;Cover  Part  /3;;D;1;1;
AccurioPress C4080;82;13;A50U855702;Pulling  Lever;;D;1;1;
AccurioPress C4080;82;14;A50U858200;Cover  Cover;;D;1;1;
AccurioPress C4080;82;15;A50U858300;Ground  Spring  /2;;D;1;5;
AccurioPress C4080;82;16;A50U858400;Ground  Spring  /1;;D;1;5;
AccurioPress C4080;82;17;A50U858500;Support  Shaft  /Middle;;D;2;5;
AccurioPress C4080;82;18;A50U944200;Processing Label /1;;D;1;1;KOM221500E1
AccurioPress C4080;82;19;A50UN15500;ADU  Relay harness  /3;;D;1;1;
AccurioPress C4080;82;20;A50UN18700;ADU  Relay harness  /6;;D;1;1;
AccurioPress C4080;82;21;A50UR70G01;2nd Transfer Earth Plate Assy;;B;2;1;
AccurioPress C4080;82;22;A50UR72S00;Support Plate / Front Caulking;;D;1;1;
AccurioPress C4080;82;23;AC57160400;Duplex Cover;;D;1;1;
AccurioPress C4080;82;24;AC57947000;Indicating Label C4080;;D;1;1;
AccurioPress C4080;82;a;V116041203;Screw;;V;;100;
AccurioPress C4080;82;b;V118040603;Screw;;V;;100;
AccurioPress C4080;82;c;V121030403;Screw;;V;;100;
AccurioPress C4080;82;d;V127030604;Screw;;V;;100;
AccurioPress C4080;82;e;V127030804;Screw;;V;;100;
AccurioPress C4080;82;f;V151030803;Screw;;V;;100;
AccurioPress C4080;82;g;V217020003;E Ring;;V;;100;
AccurioPress C4080;82;h;V217030003;E-ring;;V;;100;
AccurioPress C4080;82;k;V501010002;band;;D;;5;
AccurioPress C4080;82;m;V570010059;Wing Edge Saddle;;D;;5;
AccurioPress C4080;82;n;V500020100;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;83;1;14GE45470;Rotation Knob;;C;1;1;
AccurioPress C4080;83;2;26NA54230;Terminal Fixing Screw;;C;4;1;
AccurioPress C4080;83;3;56AA42690;By-Pass Spacer;;C;1;1;
AccurioPress C4080;83;4;A00J617900;Ball Bearing;;B;1;1;
AccurioPress C4080;83;5;A9VE944101;Release Label /11;;D;1;1;KOM242065E0
AccurioPress C4080;83;6;A50U819500;Connecting  Plate;;D;1;5;
AccurioPress C4080;83;7;A50U839900;Connecting  Plate;;D;1;5;
AccurioPress C4080;83;8;A50U842900;Conveyance  Spring  /5;;D;1;5;
AccurioPress C4080;83;9;A50U882701;Reverse/Exit  Joint  /Rear;;D;1;5;
AccurioPress C4080;83;10;A50U882801;Reverse/Exit  Joint  /Front;;D;1;5;
AccurioPress C4080;83;11;A50U884203;Registration Base frame /2;;D;1;5;KOM251086E0
AccurioPress C4080;83;12;A50UF83702;Registration Base Frame / 1 Caulking;;D;1;1;
AccurioPress C4080;83;13;AC57884400;Fusing  Screw  /Rear;;D;2;1;KOM210237E1
AccurioPress C4080;83;14;AC57884500;Compressing  Coil spring;;D;2;5;KOM210237E1
AccurioPress C4080;83;a;V118030603;Screw;;V;;100;
AccurioPress C4080;83;b;V121030403;Screw;;V;;100;
AccurioPress C4080;83;c;V127030604;Screw;;V;;100;
AccurioPress C4080;83;d;V127040803;Screw;;V;;100;
AccurioPress C4080;83;e;V217060003;E-ring;;V;;100;
AccurioPress C4080;84;1;4131353202;BUSHING;;C;4;1;
AccurioPress C4080;84;2;4470402401;Stopper;;D;1;5;
AccurioPress C4080;84;3;12QV40650;Spacer;;B;1;1;KOM211586E0
AccurioPress C4080;84;4;40AA77550;Mirror Drive Gear /2 14/70T;;C;1;1;
AccurioPress C4080;84;5;A9VE521100;Pressing  Shaft  /1;;D;1;1;
AccurioPress C4080;84;6;56AA40490;Shaft Stopper /4;;C;1;1;
AccurioPress C4080;84;7;65AA45230;CAM PULLING SPRING;;C;1;1;
AccurioPress C4080;84;8;A00J617800;Ball Bearing;;A;2;1;
AccurioPress C4080;84;9;466076020;Paper Feed Feeding Bearing;;B;4;10;KOM211676E0
AccurioPress C4080;84;10;A50U520601;Support  Shaft  /Front;;D;1;1;
AccurioPress C4080;84;11;A50U520700;Adjusting  Plate  /Front;;D;1;5;
AccurioPress C4080;84;12;A50U520900;Pressing  Cover;;D;2;5;
AccurioPress C4080;84;13;A9VE521200;Transfer  Collar  /1;;D;1;1;
AccurioPress C4080;84;14;AC57N22101;Drive Relay Harness /4;;D;1;1;
AccurioPress C4080;84;15;A50U521301;Support  Shaft  /Rear;;D;1;1;
AccurioPress C4080;84;16;A50U521500;Drive  Shaft;;D;1;1;
AccurioPress C4080;84;17;A50U521900;Pressure  Gear  /3 47T;;C;1;1;
AccurioPress C4080;84;18;A50U522001;Rotation  Arm;;D;2;1;
AccurioPress C4080;84;19;A50U522400;Holding  Plate;;D;1;5;
AccurioPress C4080;84;20;A50U522900;Rotation  Shaft;;D;1;1;
AccurioPress C4080;84;21;A50U523001;Release  Arm;;D;1;5;
AccurioPress C4080;84;22;A50U523100;Support  Shaft;;D;1;1;
AccurioPress C4080;84;23;A50U523200;Rotation  Cover;;D;1;5;
AccurioPress C4080;84;24;A50U523400;Torsion  Coil spring;;D;1;5;
AccurioPress C4080;84;25;A50U524100;Receiving  Shaft;;D;2;1;
AccurioPress C4080;84;26;A50U524500;Transfer  Actuator;;D;1;1;
AccurioPress C4080;84;27;A50U524600;Adjusting  Plate  /Rear;;D;1;5;
AccurioPress C4080;84;28;A50U524700;Support  Shaft;;D;3;5;
AccurioPress C4080;84;29;A50U716500;Ball Bearing;;C;2;1;
AccurioPress C4080;84;30;A50U834802;Cover  Side plate  /Right rear;;D;1;1;
AccurioPress C4080;84;31;A50U854400;Fixing  Shaft;;D;1;5;
AccurioPress C4080;84;32;A50U854800;Conveyance  Roll;;D;1;5;
AccurioPress C4080;84;33;A50U855800;Drive  Side plate  /2;;D;1;5;
AccurioPress C4080;84;34;A50U858101;Cover  Box;;D;1;1;
AccurioPress C4080;84;35;A50U884600;Support  Plate  /1;;D;1;1;
AccurioPress C4080;84;36;A50U884700;Support  Plate  /2;;D;1;1;
AccurioPress C4080;84;37;A50UR72C00;Drive Motor / 1 Assy;;C;1;1;
AccurioPress C4080;84;38;A85CM55600;Photo   Sensor;;I;1;1;
AccurioPress C4080;84;39;A9VE522500;Transfer  Cam;;C;2;1;
AccurioPress C4080;84;40;A9VE526200;Pressing  Spring;;D;2;5;
AccurioPress C4080;84;41;AC57870700;Conveyance Roller;;C;1;1;
AccurioPress C4080;84;42;A9VE870800;Drive Gear /1 20T;;C;1;1;
AccurioPress C4080;84;43;A9VE870900;Idling Gear 24T;;C;2;5;
AccurioPress C4080;84;44;A9VE871200;Wiring  Guide  /1;;D;1;1;
AccurioPress C4080;84;45;A9VE871300;Support  Plate;;D;1;5;
AccurioPress C4080;84;46;A9VE871700;Mounting  Plate  /5;;D;1;1;
