model;section_name;page_number;ref_number;part_code;name;destination;class;quantity;ship_unit;pmn_no
C5070;Paper Feed Section (Tray 2);71;4;A03U621200;GUIDE COVER;;C;1;1;
C5070;Paper Feed Section (Tray 2);71;5;A03X622101;REGULATING RACK /1;;D;6;1;
C5070;Paper Feed Section (Tray 2);71;6;A03X622201;REGULATING RACK /2;;D;1;5;
C5070;Paper Feed Section (Tray 2);71;7;A1DUF62101;PULLEY FULCRUM PLATE CAULKING;;D;4;1;
C5070;Paper Feed Section (Tray 2);71;8;A50U621200;Slide  Guide;;D;4;1;
C5070;Paper Feed Section (Tray 2);71;9;A50U624600;Mounting  Plate;;D;1;5;
C5070;Paper Feed Section (Tray 2);71;10;A50U624700;Fixing  Cam;;D;1;1;
C5070;Paper Feed Section (Tray 2);71;11;A50U625100;Positioning  Plate;;D;2;5;
C5070;Paper Feed Section (Tray 2);71;12;A50U628200;Shoulder Screw;;D;8;5;
C5070;Paper Feed Section (Tray 2);71;13;A50UN14001;Paperfeed  Wiring  /2;;D;1;1;
C5070;Paper Feed Section (Tray 2);71;14;A50U629401;Regulating  Plate  /Rear;;D;1;1;
C5070;Paper Feed Section (Tray 2);71;15;A50U629502;Plate spring;;D;1;1;
C5070;Paper Feed Section (Tray 2);71;16;A50U629702;Brake  Part  /Lower;;D;1;1;
C5070;Paper Feed Section (Tray 2);71;17;A50U629801;Brake  Part;;D;1;1;
C5070;Paper Feed Section (Tray 2);71;18;A50U640100;Guide  Rail;;D;1;1;
C5070;Paper Feed Section (Tray 2);71;19;A50U642300;Mounting  Screw;;D;13;5;
C5070;Paper Feed Section (Tray 2);72;1;059076510;PULLEY 1 15T;;C;2;1;
C5070;Paper Feed Section (Tray 2);72;2;25AA40100;Feeding Roller /B;;B;1;1;
C5070;Paper Feed Section (Tray 2);72;3;25SA40960;DOUBLE FEED PREVENTION RUBBER;;A;1;10;
C5070;Paper Feed Section (Tray 2);72;4;55FA40320;COUPLING;;C;1;1;
C5070;Paper Feed Section (Tray 2);72;5;56AA17121;SEPARATE SPRING UPPER;;C;1;10;
C5070;Paper Feed Section (Tray 2);72;6;56AA17510;Pin /B;;C;2;1;
C5070;Paper Feed Section (Tray 2);72;7;56AA17760;COLLAR;;C;2;1;
C5070;Paper Feed Section (Tray 2);72;8;56AA40070;Paper feed Swing Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);72;9;56AA40300;PAPER QUANTITY ACTUATOR;;C;1;1;
C5070;Paper Feed Section (Tray 2);72;10;56AA40380;PAPER FEED REGULATING BLOCK;;B;1;1;
C5070;Paper Feed Section (Tray 2);72;11;56AA40490;Shaft Stopper /4;;C;5;1;
C5070;Paper Feed Section (Tray 2);72;12;56AA77590;PAPER FEED ROCKING BELT 111L;;C;1;1;
C5070;Paper Feed Section (Tray 2);72;13;AEEHM20000;Conveyance   Clutch 30T;;B;1;1;
C5070;Paper Feed Section (Tray 2);72;14;65AA40080E;Paper feed Auxiliary Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);72;15;56AA40390E;CAM PLATE;;C;1;1;
C5070;Paper Feed Section (Tray 2);72;16;A00J663200;Bushing;;B;6;1;
C5070;Paper Feed Section (Tray 2);72;17;A03U560500;Regulating  Plate  /Rear;;C;1;1;
C5070;Paper Feed Section (Tray 2);72;18;A03U812800;Slide Shaft Holder;;B;2;5;
C5070;Paper Feed Section (Tray 2);72;19;A1DUR71J00;Paper Feed Oscillate Roller;;B;1;1;
C5070;Paper Feed Section (Tray 2);72;20;A1DUR75200;Paper Feed Feeding Shaft Assy;;D;1;1;
C5070;Paper Feed Section (Tray 2);72;21;A85C635200;Swing  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 2);72;22;AEEH635300;Drive  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 2);72;23;A93E365001;Label  /A;;D;1;5;
C5070;Paper Feed Section (Tray 2);72;24;56AA40100G;Wiring Protection Cover;;D;1;1;
C5070;Paper Feed Section (Tray 2);73;1;4109553001;Stopper;;C;3;1;
C5070;Paper Feed Section (Tray 2);73;2;56AA40490;Shaft Stopper /4;;C;1;1;
C5070;Paper Feed Section (Tray 2);73;3;55VA75540;PAPER FEED SHAFT HOLDER B;;B;1;1;
C5070;Paper Feed Section (Tray 2);73;4;A85C635401;Adjusting  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);73;5;56AA17760;COLLAR;;C;1;1;
C5070;Paper Feed Section (Tray 2);73;6;56AA40032F;Paper Feed Guide Plate /Upper;;C;1;1;
C5070;Paper Feed Section (Tray 2);73;7;A50UN14201;Paperfeed  Wiring  /1;;D;1;1;
C5070;Paper Feed Section (Tray 2);73;8;56AA40120;PAPER FEED HOLDING SCREW;;C;1;1;
C5070;Paper Feed Section (Tray 2);73;9;A85CM55600;Photo   Sensor;;I;3;1;
C5070;Paper Feed Section (Tray 2);73;10;56AA40190;PRESSING SPRING;;C;1;1;
C5070;Paper Feed Section (Tray 2);73;11;AEEH560000;Registration  Roller;;C;1;1;
C5070;Paper Feed Section (Tray 2);73;12;56AA40310;MOUNTING PLATE;;D;1;1;
C5070;Paper Feed Section (Tray 2);73;13;56AA40370;ADJUSTING PLATE;;D;1;1;
C5070;Paper Feed Section (Tray 2);73;14;A50U565100;Pressing  Spring;;D;1;5;
C5070;Paper Feed Section (Tray 2);73;15;A9VE560100;Ground  Plate;;C;1;1;
C5070;Paper Feed Section (Tray 2);73;16;A50U564500;Paper feed  Coupling;;B;1;1;
C5070;Paper Feed Section (Tray 2);73;17;56AA40520;EARTH SPRING;;C;1;1;
C5070;Paper Feed Section (Tray 2);73;18;56AA77720E;Paper Feed Reverse Gear /1 16/22T;;C;1;1;
C5070;Paper Feed Section (Tray 2);73;19;A50U562400;Input  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 2);73;20;AEEHM20000;Conveyance   Clutch 30T;;B;1;1;
C5070;Paper Feed Section (Tray 2);73;21;65AA40010;Regulating Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);73;22;A00J663200;Bushing;;B;2;1;
C5070;Paper Feed Section (Tray 2);73;23;A03U812800;Slide Shaft Holder;;B;1;5;
C5070;Paper Feed Section (Tray 2);73;24;A50U560902;Drive Side plate /1;;D;1;1;
C5070;Paper Feed Section (Tray 2);73;25;A50U561200;Drive  Side plate  /Assy;;D;1;1;
C5070;Paper Feed Section (Tray 2);73;26;AEEH946500;ID Label;;D;1;5;
C5070;Paper Feed Section (Tray 2);73;27;56AA40171;PAPER FEED DETECTING ACTUATOR;;C;1;1;
C5070;Paper Feed Section (Tray 2);74;1;25SA40960;DOUBLE FEED PREVENTION RUBBER;;A;1;10;
C5070;Paper Feed Section (Tray 2);74;2;26NA42061;BY PASS FEED CONVEYING GEAR 21T;;B;1;1;
C5070;Paper Feed Section (Tray 2);74;3;26NA42560;By-Pass Idler Roller;;C;2;1;
C5070;Paper Feed Section (Tray 2);74;4;55VA79030;Paper Feed Reversal Gear /C 14T;;B;2;10;
C5070;Paper Feed Section (Tray 2);74;5;56AA17510;Pin /B;;C;1;1;
C5070;Paper Feed Section (Tray 2);74;6;56AA40010E;Paper feed Main body;;C;1;1;
C5070;Paper Feed Section (Tray 2);74;7;56AA40360;Reverse Roller;;C;1;1;
C5070;Paper Feed Section (Tray 2);74;8;56AA40430;SPRING MOUNTING PLATE  1;;D;1;5;
C5070;Paper Feed Section (Tray 2);74;9;56AA40440;SPRING MOUNTING PLATE  2;;D;1;5;
C5070;Paper Feed Section (Tray 2);74;10;56AA40481;PAPERFEEDPRESSINGSPRING;;C;1;1;
C5070;Paper Feed Section (Tray 2);74;11;56AA40530;ENTRANCE GUIDE PART;;D;1;1;
C5070;Paper Feed Section (Tray 2);74;12;56AA40540;ENTRANCE GUIDE SHEET;;C;1;5;
C5070;Paper Feed Section (Tray 2);74;13;56QA40080;Multi-feed Preventing Plate;;C;1;1;
C5070;Paper Feed Section (Tray 2);74;14;56QA40250;MULTI FEED SUPPORT SHAFT;;D;1;1;
C5070;Paper Feed Section (Tray 2);74;15;56QA40270;MULTI FEED REVERSE SHAFT;;D;1;1;
C5070;Paper Feed Section (Tray 2);74;16;56QA40550;MULTI FEED ADJUSTMENT PLATE;;D;1;5;
C5070;Paper Feed Section (Tray 2);74;17;57AA40420;MULTI FEED PREVENTING SPRING;;C;1;5;
C5070;Paper Feed Section (Tray 2);74;18;A00J663200;Bushing;;B;5;1;
C5070;Paper Feed Section (Tray 2);74;19;A03U850101;Slide Bushing;;C;4;5;
C5070;Paper Feed Section (Tray 2);74;20;A03X565611;Torque Limiter  /A;;B;1;1;
C5070;Paper Feed Section (Tray 2);74;21;A1DUR71K00;Paper Feed Driven Shaft Assy;;D;1;1;
C5070;Paper Feed Section (Tray 2);74;22;A1RF620301;Stopper  Collar;;D;1;1;
C5070;Paper Feed Section (Tray 2);74;23;56AA77730;PAPER FEED REVERSING GEAR 2 33T;;C;1;1;
C5070;Paper Feed Section (Tray 2);74;24;56AA17760;COLLAR;;C;1;1;
C5070;Paper Feed Section (Tray 2);74;25;56AA40500;SHAFT HOLDER EARTH PLATE;;C;1;1;
C5070;Paper Feed Driving Section;75;1;12QV40650;Spacer;;B;2;1;
C5070;Paper Feed Driving Section;75;2;40AA32320;Toner Supply Spacer;;C;6;10;
C5070;Paper Feed Driving Section;75;3;A00V240600;Ball Bearing;;B;10;1;
C5070;Paper Feed Driving Section;75;4;A7PUM11100;brushless Motor /30;;C;2;1;
C5070;Paper Feed Driving Section;75;5;A50U252100;Paper feed  Gear  /1 46T;;C;3;1;
C5070;Paper Feed Driving Section;75;6;A50U252300;Paper feed  Gear  /3 45T;;C;2;1;
C5070;Paper Feed Driving Section;75;7;A50U252400;Paper feed  Gear  /4 74T;;C;2;1;
C5070;Paper Feed Driving Section;75;8;A50U252500;Paper feed  Gear  /5 47/60T;;C;2;1;
C5070;Paper Feed Driving Section;75;9;A50U252600;Paper feed  Gear  /6 29T;;C;2;1;
C5070;Paper Feed Driving Section;75;10;A50U252700;Paper feed  Gear  /2 35/41T;;C;2;1;
C5070;Paper Feed Driving Section;75;11;A50U252800;Stopper  Roll;;D;1;5;
C5070;Paper Feed Driving Section;75;12;AC57R71000;Paper Feed Drive ASSY;;S;1;1;
C5070;Tray Driving Section;76;1;65AA47360;CASSETTE LOCKING SHAFT;;D;2;1;
C5070;Tray Driving Section;76;2;65AA47370;FULCRUM PLATE;;D;2;1;
C5070;Tray Driving Section;76;3;65AA47390;GUIDE SPRING;;C;2;1;
C5070;Tray Driving Section;76;4;65AA47710;LOCKING PLATE;;D;2;1;
C5070;Tray Driving Section;76;5;65AA47970;SPACER;;C;2;1;
C5070;Tray Driving Section;76;6;A2X0M12101;Brush motor;;B;2;1;
C5070;Tray Driving Section;76;7;A1DU622200;Mounting  Screw;;D;6;1;
C5070;Tray Driving Section;76;8;A50U109300;Support  Shaft;;D;2;1;
C5070;Tray Driving Section;76;9;A50U112901;Mounting  Tray;;D;3;1;
C5070;Tray Driving Section;76;10;A50U629100;Mounting  Plate;;D;2;1;
C5070;Tray Driving Section;76;11;A9VE625800;Roll;;C;2;1;
C5070;Tray Driving Section;76;12;A50UN15101;ADU  Relay harness  /2;;D;1;1;
C5070;Drum Driving Section;77;1;A50UF21100;Drum Drive Fly Wheel / Y M C;;D;3;1;
C5070;Drum Driving Section;77;2;A50UR70Q00;Drum Drive Fly Wheel / K;;D;1;1;
C5070;Drum Driving Section;77;3;A85CR70C22;Drum Drive Assy;;S;1;1;
C5070;Drum Driving Section;78;1;4470402401;Stopper;;D;2;5;
C5070;Drum Driving Section;78;2;12QV40650;Spacer;;B;2;1;
C5070;Drum Driving Section;78;3;65AA15210;Coupling Pin;;D;1;5;
C5070;Drum Driving Section;78;4;A03U259600;Idling Gear 46/132T;;C;1;1;
C5070;Drum Driving Section;78;5;A03U259900;DRIVE GEAR 92T;;C;1;1;
C5070;Drum Driving Section;78;6;A1RF214100;Set  Washer  /1;;D;3;5;
C5070;Drum Driving Section;78;7;A50U210600;Pressing Spring;;D;1;5;
C5070;Drum Driving Section;78;8;A85CM55600;Photo   Sensor;;I;2;1;
C5070;Drum Driving Section;78;9;A50U212600;Ball Bearing /15;;C;2;1;
C5070;Drum Driving Section;78;10;A85CM10200;DC   Brushless motor   /20;;C;1;1;
C5070;Drum Driving Section;78;11;A50UR71K00;Encoder / YMC;;D;1;1;
C5070;Drum Driving Section;78;12;A50UR72X01;Drum Ground Assy;;D;1;1;
C5070;Drum Driving Section;78;13;A85CN19000;Drive   Wiring   /1;;D;1;1;
C5070;Drum Driving Section;79;1;4470402401;Stopper;;D;2;5;
C5070;Drum Driving Section;79;2;12QV40650;Spacer;;B;2;1;
C5070;Drum Driving Section;79;3;65AA15210;Coupling Pin;;D;1;5;
C5070;Drum Driving Section;79;4;A03U259600;Idling Gear 46/132T;;C;1;1;
C5070;Drum Driving Section;79;5;A03U259900;DRIVE GEAR 92T;;C;1;1;
C5070;Drum Driving Section;79;6;A1RF214100;Set  Washer  /1;;D;3;5;
C5070;Drum Driving Section;79;7;A50U210600;Pressing Spring;;D;1;5;
C5070;Drum Driving Section;79;8;A85CM55600;Photo   Sensor;;I;2;1;
C5070;Drum Driving Section;79;9;A50U212600;Ball Bearing /15;;C;2;1;
C5070;Drum Driving Section;79;10;A85CM10200;DC   Brushless motor   /20;;C;1;1;
C5070;Drum Driving Section;79;11;A50UR71K00;Encoder / YMC;;D;1;1;
C5070;Drum Driving Section;79;12;A50UR72X01;Drum Ground Assy;;D;1;1;
C5070;Drum Driving Section;80;1;4470402401;Stopper;;D;2;5;
C5070;Drum Driving Section;80;2;12QV40650;Spacer;;B;2;1;
C5070;Drum Driving Section;80;3;65AA15210;Coupling Pin;;D;1;5;
C5070;Drum Driving Section;80;4;A03U259600;Idling Gear 46/132T;;C;1;1;
C5070;Drum Driving Section;80;5;A03U259900;DRIVE GEAR 92T;;C;1;1;
C5070;Drum Driving Section;80;6;A1RF214100;Set  Washer  /1;;D;3;5;
C5070;Drum Driving Section;80;7;A50U210600;Pressing Spring;;D;1;5;
C5070;Drum Driving Section;80;8;A85CM55600;Photo   Sensor;;I;2;1;
C5070;Drum Driving Section;80;9;A50U212600;Ball Bearing /15;;C;2;1;
C5070;Drum Driving Section;80;10;A85CM10200;DC   Brushless motor   /20;;C;1;1;
C5070;Drum Driving Section;80;11;A50UR71K00;Encoder / YMC;;D;1;1;
C5070;Drum Driving Section;80;12;A50UR72X01;Drum Ground Assy;;D;1;1;
C5070;Drum Driving Section;81;1;65AA-9091E;Sensor Board Assy;;B;2;1;
C5070;Drum Driving Section;81;2;12QV40650;Spacer;;B;2;1;
C5070;Drum Driving Section;81;3;65AA15210;Coupling Pin;;D;1;5;
C5070;Drum Driving Section;81;4;A03U259600;Idling Gear 46/132T;;C;1;1;
C5070;Drum Driving Section;81;5;A03U259900;DRIVE GEAR 92T;;C;1;1;
C5070;Drum Driving Section;81;6;A1RF214100;Set  Washer  /1;;D;3;5;
C5070;Drum Driving Section;81;7;A50U210600;Pressing Spring;;D;1;5;
C5070;Drum Driving Section;81;8;A85CN19100;Drive   Wiring   /K;;D;1;1;
C5070;Drum Driving Section;81;9;A50U212600;Ball Bearing /15;;C;2;1;
C5070;Drum Driving Section;81;10;A85CM10100;DC   Brushless motor;;C;1;1;
C5070;Drum Driving Section;81;11;A50UR71M00;Encoder / K;;D;1;1;
C5070;Drum Driving Section;81;12;A50UR72X01;Drum Ground Assy;;D;1;1;
C5070;Drum Driving Section;81;13;A85C213100;Drive  Frame  /3;;D;1;5;
C5070;Vertical Conveyance Section;82;1;AEEHR71800;Vertical Conveyance Assy;;S;1;1;
C5070;Vertical Conveyance Section;83;1;26NA42560;By-Pass Idler Roller;;C;2;1;
C5070;Vertical Conveyance Section;83;2;A03U850101;Slide Bushing;;C;4;5;
C5070;Vertical Conveyance Section;83;3;A1RF701700;Lock  Spring  /Front;;D;1;1;
C5070;Vertical Conveyance Section;83;4;A9VP701900;Slide  Shaft;;D;6;1;
C5070;Vertical Conveyance Section;83;5;A9VP702000;Receiving  Plate  /B;;D;3;5;
C5070;Vertical Conveyance Section;83;6;A9VP872700;Ball bearing /10;;D;12;1;
C5070;Vertical Conveyance Section;83;7;A50U705100;Idler  Shaft;;D;1;1;
C5070;Vertical Conveyance Section;83;8;A50U705200;Open/close  Shaft;;D;1;1;
C5070;Vertical Conveyance Section;83;9;A50U705701;Support  Plate  /3;;D;1;1;
C5070;Vertical Conveyance Section;83;10;A50U706000;Regulating  Plate  /Front;;D;2;5;
C5070;Vertical Conveyance Section;83;11;A50U706900;Detecting  Plate;;D;1;5;
C5070;Vertical Conveyance Section;83;12;A50U707600;Idler  Spring;;D;2;5;
C5070;Vertical Conveyance Section;83;13;A50UF70800;Support Plate / 1 Caulking;;D;2;1;
C5070;Vertical Conveyance Section;83;14;A50UF70900;Connecting Plate Caulking;;D;1;1;
C5070;Vertical Conveyance Section;83;15;AC57705300;Support  Plate  /ASSY;;D;1;1;
C5070;Vertical Conveyance Section;83;16;A55C712000;Lock  Claw;;D;2;1;
C5070;Vertical Conveyance Section;83;17;A9VE700200;Conveyance Handle;;D;1;1;
C5070;Vertical Conveyance Section;83;18;A9VE701300;Cover  Door;;D;1;1;
C5070;Vertical Conveyance Section;83;19;A9VP704802;Guide Plate /A;;D;1;1;
C5070;Vertical Conveyance Section;84;1;4470402401;Stopper;;D;2;5;
C5070;Vertical Conveyance Section;84;2;25AA77730;CONVEYANCE IDLER RIGHT 24T;;C;1;1;
C5070;Vertical Conveyance Section;84;3;55VA20680;SEPARATION POSITIONING SCREW;;C;2;1;
C5070;Vertical Conveyance Section;84;4;56AA40490;Shaft Stopper /4;;C;1;1;
C5070;Vertical Conveyance Section;84;5;AEEHM20000;Conveyance   Clutch 30T;;B;1;1;
C5070;Vertical Conveyance Section;84;6;65AA44200;LOCKING PLATE;;C;2;1;
C5070;Vertical Conveyance Section;84;7;65AA44350;Stopper Roller;;C;1;1;
C5070;Vertical Conveyance Section;84;8;65AA44440;OPEN SHUT SPRING;;C;1;1;
C5070;Vertical Conveyance Section;84;9;A03U812800;Slide Shaft Holder;;B;5;5;
C5070;Vertical Conveyance Section;84;10;A50U700200;Idling  Shaft;;D;1;1;
C5070;Vertical Conveyance Section;84;11;A50U700300;Guide  Plate  /Upper;;D;1;1;
C5070;Vertical Conveyance Section;84;12;A50U700400;Rotation  Plate;;D;1;5;
C5070;Vertical Conveyance Section;84;13;A50U700500;Guide  Plate  /Inside;;D;1;1;
C5070;Vertical Conveyance Section;84;14;A50U700600;Positioning  Spring;;D;1;5;
C5070;Vertical Conveyance Section;84;15;13QA10330;SHAFT SPACER;;C;1;1;
C5070;Vertical Conveyance Section;84;16;AEEH704400;Conveyance  Roller  /1;;C;1;1;
C5070;Vertical Conveyance Section;84;17;A50U704700;Guide  Plate  /Middle;;D;1;1;
C5070;Vertical Conveyance Section;84;18;A50U700901;Side plate  /1;;D;1;1;
C5070;Vertical Conveyance Section;84;19;A50U704900;Open/shut Plate;;D;1;1;
C5070;Vertical Conveyance Section;84;20;A50U705000;Mounting  Plate  /Rear;;D;1;1;
C5070;Vertical Conveyance Section;84;21;A50U705400;Fixing  Plate  /1;;D;1;1;
C5070;Vertical Conveyance Section;84;22;A50U705500;Detection Actuator;;D;1;1;
C5070;Vertical Conveyance Section;84;23;A50U705600;Support  Shaft;;D;1;1;
C5070;Vertical Conveyance Section;84;24;A50U706800;Cushion;;D;2;5;
C5070;Vertical Conveyance Section;84;25;A50U707003;Lock Plate;;D;1;5;
C5070;Vertical Conveyance Section;84;26;A9VP707300;Guide  Plate;;D;1;1;
C5070;Vertical Conveyance Section;84;27;A50U707400;Pressing  Spring  /1;;D;1;5;
C5070;Vertical Conveyance Section;84;28;A50UM51000;Photointerrupter;;C;1;1;
C5070;Vertical Conveyance Section;84;29;A50UN14400;Conveyance  Wiring  /1;;D;1;1;
C5070;Vertical Conveyance Section;84;30;A85CM55600;Photo   Sensor;;I;1;1;
C5070;Vertical Conveyance Section;84;31;A50U701114;Side plate /2;;D;1;1;
C5070;Duplex/Reverse Section;85;1;56AA40490;Shaft Stopper /4;;C;1;1;
C5070;Duplex/Reverse Section;85;2;A9VE943101;Release Label /1;;D;1;1;
C5070;Duplex/Reverse Section;85;3;A50U818700;Wiring  Guide  /Front;;D;1;1;
C5070;Duplex/Reverse Section;85;4;A50U818800;Wiring  Guide  /Middle;;D;1;1;
C5070;Duplex/Reverse Section;85;5;A50U818900;Wiring  Guide  /Rear;;D;1;1;
C5070;Duplex/Reverse Section;85;6;A50U819201;Support  Shaft  /Rear;;D;1;1;
C5070;Duplex/Reverse Section;85;7;A50U819302;Support  Plate  /Rear;;D;1;1;
C5070;Duplex/Reverse Section;85;8;A50U832901;Wiring  Cover;;D;8;1;
C5070;Duplex/Reverse Section;85;9;A50U835001;Torsion  Coil spring;;D;1;5;
C5070;Duplex/Reverse Section;85;10;A50U837012;Cover Part /1;;D;1;1;
C5070;Duplex/Reverse Section;85;11;A50U837101;Cover  Part  /2;;D;1;1;
C5070;Duplex/Reverse Section;85;12;A50U837300;Cover  Part  /3;;D;1;1;
C5070;Duplex/Reverse Section;85;13;A50U855702;Pulling  Lever;;D;1;1;
C5070;Duplex/Reverse Section;85;14;A50U858200;Cover  Cover;;D;1;1;
C5070;Duplex/Reverse Section;85;15;A50U858300;Ground  Spring  /2;;D;1;5;
C5070;Duplex/Reverse Section;85;16;A50U858400;Ground  Spring  /1;;D;1;5;
C5070;Duplex/Reverse Section;85;17;A50U858500;Support  Shaft  /Middle;;D;2;5;
C5070;Duplex/Reverse Section;85;18;AC57160400;Duplex Cover;;D;1;1;
C5070;Duplex/Reverse Section;85;19;A50UN15500;ADU  Relay harness  /3;;D;1;1;
C5070;Duplex/Reverse Section;85;20;A50UN18700;ADU  Relay harness  /6;;D;1;1;
C5070;Duplex/Reverse Section;85;21;A50UR72S00;Support Plate / Front Caulking;;D;1;1;
C5070;Duplex/Reverse Section;86;1;AC57884500;Compressing  Coil spring;;D;2;5;
C5070;Duplex/Reverse Section;86;2;26NA54230;Terminal Fixing Screw;;C;4;1;
C5070;Duplex/Reverse Section;86;3;56AA42690;By-Pass Spacer;;C;1;1;
C5070;Duplex/Reverse Section;86;4;A00J617900;Ball Bearing;;B;1;1;
C5070;Duplex/Reverse Section;86;5;AC57884400;Fusing  Screw  /Rear;;D;2;1;
C5070;Duplex/Reverse Section;86;6;A50U819500;Connecting  Plate;;D;1;5;
C5070;Duplex/Reverse Section;86;7;A50U839900;Connecting  Plate;;D;1;5;
C5070;Duplex/Reverse Section;86;8;A50U842900;Conveyance  Spring  /5;;D;1;5;
C5070;Duplex/Reverse Section;86;9;A50U882701;Reverse/Exit  Joint  /Rear;;D;1;5;
C5070;Duplex/Reverse Section;86;10;A50U882801;Reverse/Exit  Joint  /Front;;D;1;5;
C5070;Duplex/Reverse Section;87;1;55VA15541;CLEANER COUPLING PART;;C;1;1;
C5070;Duplex/Reverse Section;87;2;56AA17090;Pressing Spring;;C;1;1;
C5070;Duplex/Reverse Section;87;3;56AA42690;By-Pass Spacer;;C;11;1;
C5070;Duplex/Reverse Section;87;4;56GA76010;Slide Bearing /2;;C;1;1;
C5070;Duplex/Reverse Section;87;5;65AA77540;PAPER FEED GEAR 2 29T;;C;1;1;
C5070;Duplex/Reverse Section;87;6;A00V240600;Ball Bearing;;B;2;1;
C5070;Duplex/Reverse Section;87;7;A03U812800;Slide Shaft Holder;;B;6;5;
C5070;Duplex/Reverse Section;87;8;A03U815700;Torque Limiter;;B;1;1;
C5070;Duplex/Reverse Section;87;9;A03U839000;BRAKE GEAR /1 21T;;C;1;5;
C5070;Duplex/Reverse Section;87;10;A1DUR73K00;Powering Block A Assy;;C;1;1;
C5070;Duplex/Reverse Section;87;11;A50U810502;Mounting  Board  /1;;D;1;1;
C5070;Duplex/Reverse Section;87;12;A50U812100;Drive Input Shaft;;D;1;1;
C5070;Duplex/Reverse Section;87;13;A50U816103;Positioning  Side plate  /Right;;D;1;1;
C5070;Duplex/Reverse Section;87;14;A50U817400;Mounting  Side plate  /1;;D;1;1;
C5070;Duplex/Reverse Section;87;15;AC57818000;Drive Gear 29/29/38T;;C;2;1;
C5070;Duplex/Reverse Section;87;16;A50U835303;Mounting Board /2;;D;1;1;
C5070;Duplex/Reverse Section;87;17;A50U835400;Guide  Part  /Front;;D;1;1;
C5070;Duplex/Reverse Section;87;18;A50U835900;Support  Plate;;D;2;5;
C5070;Duplex/Reverse Section;87;19;A50U836000;Cover;;D;1;1;
C5070;Duplex/Reverse Section;87;20;A50U836400;Conveyance  Idler  /Right;;D;1;1;
C5070;Duplex/Reverse Section;87;21;A50U836500;Conveyance  Idler  /Right;;D;2;1;
C5070;Duplex/Reverse Section;87;22;A50U839200;Belt  /3 342L;;C;1;1;
C5070;Duplex/Reverse Section;87;23;A9VEN18801;ADU   Control harness   /2;;D;1;1;
C5070;Duplex/Reverse Section;87;24;A50U858600;Stopper  Plate;;D;2;5;
C5070;Duplex/Reverse Section;87;25;A50U880702;Packing  Board  /Front;;D;1;1;
C5070;Duplex/Reverse Section;87;26;A50U885100;Drive  Spacer;;D;1;5;
C5070;Duplex/Reverse Section;87;27;A50UF82200;Power Supply Block / B ASSY;;D;1;1;
C5070;Duplex/Reverse Section;87;28;A50UN17200;ADU  Drive harness  /7;;D;1;5;
C5070;Duplex/Reverse Section;87;29;A50UN25400;HV  Relay harness  /5;;D;1;1;
C5070;Duplex/Reverse Section;87;30;A50UN25600;HV  Relay harness  /6;;D;1;1;
C5070;Duplex/Reverse Section;87;31;A9VE818100;Drive Gear /1 39T;;C;1;1;
C5070;Duplex/Reverse Section;87;32;A9VE839100;Belt /4;;D;1;1;
C5070;Duplex/Reverse Section;87;33;AEEHH05001;Conveyance Drive Board ASSY;;I;1;1;
C5070;Duplex/Reverse Section;87;34;AEEHN15000;ADU   Drive Harness  /1;;D;1;1;
C5070;Duplex/Reverse Section;87;35;A9VEN15602;ADU Control harness /1;;D;1;1;
C5070;Duplex/Reverse Section;87;36;AC57M90100;Ferritecore;;D;1;1;
C5070;Duplex/Reverse Section;88;1;4470402401;Stopper;;D;2;5;
C5070;Duplex/Reverse Section;88;2;AAMPM11000;Fan Motor;;C;1;1;
C5070;Duplex/Reverse Section;88;3;A1TVM10100;Stepping motor  /50;;B;2;1;
C5070;Duplex/Reverse Section;88;4;A50U814401;Reinforce  Plate;;D;1;1;
C5070;Duplex/Reverse Section;88;5;A50U814500;Positioning  Plate  /Upper;;D;1;1;
C5070;Duplex/Reverse Section;88;6;A50U815101;Positioning  Plate  /Lower;;D;1;1;
C5070;Duplex/Reverse Section;88;7;A50U819812;Mounting  /A;;D;1;1;
C5070;Duplex/Reverse Section;88;8;A50U819900;Riverse/exit Gear /1 42T;;C;1;1;
C5070;Duplex/Reverse Section;88;9;A50U831300;Preventing  Gear  /1 57T;;C;1;1;
C5070;Duplex/Reverse Section;88;10;A50U836300;Cover;;D;1;5;
C5070;Duplex/Reverse Section;88;11;A50U837700;Wiring  Guide;;D;1;1;
C5070;Duplex/Reverse Section;88;12;A50U838500;Mounting  Handle  /Left;;D;2;5;
C5070;Duplex/Reverse Section;88;13;A50U838702;Reverse/Exit Plate /Left front;;D;1;1;
C5070;Duplex/Reverse Section;88;14;A50UN16000;ADU  Drive harness  /4;;D;1;1;
C5070;Duplex/Reverse Section;88;15;A50UN16900;ADU  Detection harness  /15;;D;1;1;
C5070;Duplex/Reverse Section;88;16;A85CM55600;Photo   Sensor;;I;2;1;
C5070;Duplex/Reverse Section;88;17;A9VEN16100;ADU   Drive harness   /11;;D;1;1;
